ST_NAME,AC_NAME,LAT,LONG
Tamil Nadu,COONOOR,11.34836,76.793663
Tamil Nadu,CUDDALORE,11.749574,79.763822
Tamil Nadu,CUMBUM,9.735971,77.285543
Tamil Nadu,DHARAPURAM,10.736681,77.532282
Tamil Nadu,DHARMAPURI,12.1274065,78.1580335
Tamil Nadu,DINDIGUL,10.3673123,77.9802906
Tamil Nadu,DR. RADHAKRISHNAN NAGAR,12.9924852,80.2582159
Tamil Nadu,EDAPPADI,11.5847632,77.8387867
Tamil Nadu,EGMORE,13.0730933,80.2572225
Tamil Nadu,ERODE,11.342235,77.7274769
Tamil Nadu,ERODE (EAST),11.342235,77.7274769
Tamil Nadu,ERODE (WEST),11.342235,77.7274769
Tamil Nadu,GANDHARVAKOTTAI,10.5720004,79.0150605
Tamil Nadu,GANGAIKONDAN,8.8481705,77.772386
Tamil Nadu,GANGAVALLI,11.4965955,78.6498027
Tamil Nadu,GINGEE,12.250297,79.416544
Tamil Nadu,GOBICHETTIPALAYAM,11.4536111,77.4383333
Tamil Nadu,GUDALUR,11.152813,76.926412
Tamil Nadu,GUDIYATTAM,12.9447361,78.8709019
Tamil Nadu,GUMMIDIPOONDI,13.4,80.15
Tamil Nadu,HARBOUR,8.1768091,77.2581341
Tamil Nadu,HARUR,12.051341,78.480334
Tamil Nadu,HOSUR,12.733027,77.83016
Tamil Nadu,ILAYANGUDI,9.623507,78.62455
Tamil Nadu,JAYANKONDAM,11.2167,79.3667
Tamil Nadu,JOLARPET,12.5667,78.5833
Tamil Nadu,KADALADI,9.2218603,78.4965043
Tamil Nadu,KADAMBATHUR,13.0990986,79.8618833
Tamil Nadu,KADAVUR,10.5976327,78.197765
Tamil Nadu,KADAYANALLUR,9.0833,77.35
Tamil Nadu,KALASAPAKKAM,12.4343907,79.1047491
Tamil Nadu,KALLAKURICHI,11.735075,78.955497
Tamil Nadu,KAMIYAMBADI,12.6950325,78.6218853
Tamil Nadu,KANCHEEPURAM,12.8341735,79.7036402
Tamil Nadu,KANDAMANGALAM,10.8394988,78.9765464
Tamil Nadu,KANGAYAM,11.0053238,77.5609843
Tamil Nadu,KANIYAMBADI,12.811844,79.1357249
Tamil Nadu,KANNIYAKUMARI,8.0883064,77.5384507
Tamil Nadu,KAPILAMALAI,12.912235,79.1436161
Tamil Nadu,KARAIKUDI,10.0667,78.7833
Tamil Nadu,KARIAPATTI,9.6740219,78.1022729
Tamil Nadu,KARUR,10.957338,78.080937
Tamil Nadu,KATPADI,12.971247,79.136774
Tamil Nadu,KATTUMANNARKOIL,11.275817,79.551543
Tamil Nadu,KAVERIPATTINAM,12.4151969,78.221419
Tamil Nadu,KAVUNDAMPALAYAM,11.3683344,77.9253155
Tamil Nadu,KILLIYOOR,8.2647388,77.2132106
Tamil Nadu,KILPENNATHUR,12.2586111,79.2308333
Tamil Nadu,KILVAITHINANKUPPAM,12.9590819,78.9768999
Tamil Nadu,KILVELUR,10.7661873,79.7413896
Tamil Nadu,KINATHUKKADAVU,10.816667,77.016667
Tamil Nadu,KODAVASAL,10.86009,79.479881
Tamil Nadu,KOILPATTI,9.174952,77.87178
Tamil Nadu,KOLATHUR,13.1169779,80.2126109
Tamil Nadu,KOLLACHAL,8.1786199,77.2560974
Tamil Nadu,KOTTUR,10.5382826,76.9801476
Tamil Nadu,KOVILPATTI,9.174952,77.87178
Tamil Nadu,KRISHNAGIRI,12.5186113,78.2137365
Tamil Nadu,KRISHNARAJAPURAM,10.9933079,78.3230559
Tamil Nadu,KULITHALAI,10.934307,78.412584
Tamil Nadu,KUMARAPALAYAM,11.443442,77.711333
Tamil Nadu,KUMBAKONAM,10.9616945,79.3881132
Tamil Nadu,KUNNAM,12.8876249,79.8716837
Tamil Nadu,KUNNATHUR,11.2742965,77.4099497
Tamil Nadu,KURINJIPADI,11.56202,79.597816
Tamil Nadu,KUTTALAM,10.8398768,79.780638
Tamil Nadu,LALGUDI,10.87331,78.819402
Tamil Nadu,MADATHUKULAM,10.562531,77.348211
Tamil Nadu,MADAVARAM,13.1481053,80.2260215
Tamil Nadu,MADURAI CENTRAL,9.9294739,78.1015599
Tamil Nadu,MADURAI EAST,9.9252007,78.1197754
Tamil Nadu,MADURAI NORTH,9.935395,78.122967
Tamil Nadu,MADURAI SOUTH,9.877921,78.073802
Tamil Nadu,MADURAI WEST,9.9252007,78.1197754
Tamil Nadu,MADURANTHAKAM,12.5102166,79.8849354
Tamil Nadu,MADURAVOYAL,13.0635803,80.1568134
Tamil Nadu,MAILAM,12.1249729,79.619329
Tamil Nadu,MANACHANALLUR,10.909113,78.699475
Tamil Nadu,MANAMADURAI,9.671656,78.471429
Tamil Nadu,MANAPPARAI,10.60676,78.423088
Tamil Nadu,MANGALUR,11.5131643,79.0065817
Tamil Nadu,MANNARGUDI,10.6648689,79.4507152
Tamil Nadu,MARUNGAPURI,10.4475027,78.4354042
Tamil Nadu,MAYILADUTHURAI,11.1018399,79.6522218
Tamil Nadu,MAYURAM,11.1018399,79.6522218
Tamil Nadu,MELAPALAYAM,8.7,77.7069
Tamil Nadu,MELMALAYANUR,12.344886,79.324057
Tamil Nadu,MELUR,10.030854,78.339161
Tamil Nadu,MELUR NORTH,10.030854,78.339161
Tamil Nadu,MELUR SOUTH,10.030854,78.339161
Tamil Nadu,METTUPPALAYAM,11.0001578,77.7266088
Tamil Nadu,METTUR,11.7862533,77.8007853
Tamil Nadu,MODAKKURICHI,11.2329232,77.7809672
Tamil Nadu,MORAPPUR,12.1280578,78.3913328
Tamil Nadu,MUDHUKULATHUR,9.35,78.5167
Tamil Nadu,MUGAIYUR,11.9777866,79.3043021
Tamil Nadu,MUSIRI,10.95161,78.444344
Tamil Nadu,MYLAPORE,13.0336111,80.2686111
Tamil Nadu,NAGAPATTINAM,10.7688016,79.8394266
Tamil Nadu,NAGERCOIL,8.17,77.43
Tamil Nadu,NAMAKKAL,11.2194391,78.1677236
Tamil Nadu,NANGUNERI,8.491767,77.658021
Tamil Nadu,NANNILAM,10.8833,79.6167
Tamil Nadu,NATHAM,10.225841,78.229535
Tamil Nadu,NATRAMPALLI,12.598553,78.515395
Tamil Nadu,NELLIKUPPAM,11.77521,79.673973
Tamil Nadu,NEYVELI,11.60783,79.491318
Tamil Nadu,NILAKKOTTAI,10.163679,77.850398
Tamil Nadu,ODDAMCHATRAM,10.48,77.75
Tamil Nadu,OMALUR,11.7436657,78.0475878
Tamil Nadu,OOTACAMUND,11.411828,76.695356
Tamil Nadu,ORATHANADU,10.621659,79.255286
Tamil Nadu,OTTAPIDARAM,8.905908,78.021751
Tamil Nadu,PADMANABHAPURAM,8.2407164,77.3410569
Tamil Nadu,PALACODU,12.305398,78.070396
Tamil Nadu,PALANI,10.4489188,77.5209392
Tamil Nadu,PALAYAMKOTTAI,8.720827,77.734627
Tamil Nadu,PALLADAM,10.990504,77.2863689
Tamil Nadu,PALLAVARAM,12.96392,80.150212
Tamil Nadu,PALLIPET,12.4605833,78.5632461
Tamil Nadu,PANAMARATHUPATTI,11.5636963,78.1635688
Tamil Nadu,PANRUTI,11.774935,79.552616
Tamil Nadu,PAPANASAM,10.9251895,79.2708047
Tamil Nadu,PAPPIREDDIPPATTI,11.9135833,78.3657342
Tamil Nadu,PARAMAKUDI,9.547686,78.58533
Tamil Nadu,PARAMATHI-VELUR,11.1121188,78.0044448
Tamil Nadu,PARK TOWN,13.0739358,80.2795195
Tamil Nadu,PATTUKKOTTAI,10.42183,79.3195719
Tamil Nadu,PENNAGARAM,12.132567,77.895577
Tamil Nadu,PERAMBALUR,11.2333,78.8833
Tamil Nadu,PERAMBUR,13.1180396,80.2404959
Tamil Nadu,PERANAMALLUR,12.5667,79.4333
Tamil Nadu,PERAVURANI,10.288895,79.201609
Tamil Nadu,PERIYAKULAM,10.1188251,77.5485282
Tamil Nadu,PERNAMALLUR,11.2333,78.8833
Tamil Nadu,PERNAMBATTU,12.9333,78.7167
Tamil Nadu,PERUNDURAI,11.274028,77.588256
Tamil Nadu,PERUR,10.9706698,76.9268541
Tamil Nadu,POLLACHI,10.6572737,77.0106693
Tamil Nadu,POLUR,12.5106551,79.1268287
Tamil Nadu,PONGALUR,10.9729427,77.3697672
Tamil Nadu,PONNERI,13.3378301,80.1929013
Tamil Nadu,POOMPUHAR,11.1503007,79.8436796
Tamil Nadu,POONAMALLEE,13.0585089,80.13588
Tamil Nadu,POTTAPIDARAM,8.905908,78.021751
Tamil Nadu,PUDUKKOTTAI,10.379663,78.8208454
Tamil Nadu,PURASAWALKAM,13.108623,80.2436216
Tamil Nadu,RADHAPURAM,8.2690102,77.6865383
Tamil Nadu,RAJAPALAYAM,11.8150643,79.5582367
Tamil Nadu,RAMANATHAPURAM,10.9900136,76.9902276
Tamil Nadu,RANIPET,12.928296,79.332492
Tamil Nadu,RASIPURAM,11.45862,78.186447
Tamil Nadu,RISHIVANDIYAM,11.816667,79.1
Tamil Nadu,ROYAPURAM,13.1206642,80.2972441
Tamil Nadu,SAIDAPET,13.019954,80.218136
Tamil Nadu,SALEM (NORTH),11.664325,78.1460142
Tamil Nadu,SALEM (SOUTH),11.664325,78.1460142
Tamil Nadu,SALEM (WEST),11.664325,78.1460142
Tamil Nadu,SALEM-I,11.664325,78.1460142
Tamil Nadu,SALEM-II,10.9516553,78.4408353
Tamil Nadu,SAMAYANALLUR,9.97735,78.035469
Tamil Nadu,SANKARANKOVIL,9.168889,77.5414
Tamil Nadu,SANKARAPURAM,11.8895267,78.9146798
Tamil Nadu,SANKARI,11.475379,77.868685
Tamil Nadu,SATHYAMANGALAM,11.504776,77.2383942
Tamil Nadu,SATTANGULAM,9.8393248,78.130787
Tamil Nadu,SATTUR,9.354518,77.924719
Tamil Nadu,SEDAPATTI,9.8243228,77.7984849
Tamil Nadu,SEMBANARKOIL,11.1077463,79.7427916
Tamil Nadu,SENTHAMANGALAM,11.2797,78.234657
Tamil Nadu,SHOLAVANDAN,10.0211443,77.9610158
Tamil Nadu,SHOLINGHUR,13.11585,79.422737
Tamil Nadu,SHOLINGUR,13.11585,79.422737
Tamil Nadu,SHOZHINGANALLUR,12.8585157,80.2265545
Tamil Nadu,SINGANALLUR,11.3657808,77.5332796
Tamil Nadu,SIRKALI,11.23599,79.735497
Tamil Nadu,SIRKAZHI,11.23599,79.735497
Tamil Nadu,SIVAGANGA,9.845557,78.483743
Tamil Nadu,SIVAKASI,9.4485569,77.798141
Tamil Nadu,SRIPERUMBUDUR,12.967461,79.941824
Tamil Nadu,SRIRANGAM,10.856607,78.697215
Tamil Nadu,SRIVAIKUNTAM,8.62884,77.912933
Tamil Nadu,SRIVILLIPUTHUR,9.5121365,77.6340859
Tamil Nadu,ST THOMAS MOUNT,13.005,80.1936111
Tamil Nadu,SULUR,11.0227,77.125732
Tamil Nadu,TALAVASAL,11.5844041,78.7490377
Tamil Nadu,TAMBARAM,12.9229153,80.1274558
Tamil Nadu,TARAMANGALAM,11.69185,77.970268
Tamil Nadu,TENKASI,8.9590214,77.3129383
Tamil Nadu,THALLI,12.6351685,77.6135158
Tamil Nadu,THANDARAMBATTU,12.1537736,78.9472089
Tamil Nadu,THANJAVUR,10.7869994,79.1378274
Tamil Nadu,THENI,10.0103658,77.4768115
Tamil Nadu,THIAGARAYANAGAR,13.0405026,80.2336924
Tamil Nadu,THIRUCHIRAPPALLI-I,10.7904833,78.7046725
Tamil Nadu,THIRUCHIRAPPALLI-II,10.80289,78.698753
Tamil Nadu,THIRUMAIYAM,10.2445956,78.7462038
Tamil Nadu,THIRUMANGALAM,9.819386,77.982193
Tamil Nadu,THIRUNAVALUR,11.757853,79.398642
Tamil Nadu,THIRUPORUR,12.740493,80.204028
Tamil Nadu,THIRUPPARANKUNDRAM,9.8838036,78.0708985
Tamil Nadu,THIRUTHURAIPOONDI,10.527383,79.632879
Tamil Nadu,THIRUTHURAIPUNDI,10.527383,79.632879
Tamil Nadu,THIRUVAIYARU,10.882764,79.103656
Tamil Nadu,THIRUVALLUR,13.142549,79.909053
Tamil Nadu,THIRUVARUR,10.7713187,79.6369974
Tamil Nadu,THIRUVATTAR,8.3347929,77.2663771
Tamil Nadu,THIRUVERAMBUR,10.7875,78.7763889
Tamil Nadu,THIRUVERUMBUR,10.7875,78.7763889
Tamil Nadu,THIRUVIDAIMARUDUR,10.9972352,79.4523697
Tamil Nadu,THIRU-VI-KA-NAGAR,10.8087592,78.6760387
Tamil Nadu,THIRUVONAM,10.5077183,79.1590862
Tamil Nadu,THIRUVOTTIYUR,13.1666667,80.3
Tamil Nadu,THONDAMUTHUR,10.5773292,77.0481093
Tamil Nadu,THOOTHUKKUDI,8.81,78.14
Tamil Nadu,THOTTIYAM,10.9896349,78.3358612
Tamil Nadu,THOUSAND LIGHTS,13.0602238,80.2558288
Tamil Nadu,THURAIYUR,11.147214,78.5984019
Tamil Nadu,TINDIVANAM,12.23073,79.655629
Tamil Nadu,TIRUCHENDUR,8.495585,78.119187
Tamil Nadu,TIRUCHENGODU,11.37825,77.896927
Tamil Nadu,TIRUCHIRAPALLI-I,10.80289,78.698753
Tamil Nadu,TIRUCHIRAPALLI-II,10.80289,78.698753
Tamil Nadu,TIRUCHIRAPPALLI (EAST),10.7904833,78.7046725
Tamil Nadu,TIRUCHIRAPPALLI (WEST),10.7904833,78.7046725
Tamil Nadu,TIRUCHULI,9.5345619,78.1999019
Tamil Nadu,TIRUKKOILUR,11.964528,79.202831
Tamil Nadu,TIRUKKOYILUR,11.964528,79.202831
Tamil Nadu,TIRUNELVELI,8.733,77.7
Tamil Nadu,TIRUPPATTUR,10.10801,78.605072
Tamil Nadu,TIRUPPORUR,12.740493,80.204028
Tamil Nadu,TIRUPPUR,11.1085242,77.3410656
Tamil Nadu,TIRUPPUR (NORTH),11.1085242,77.3410656
Tamil Nadu,TIRUPPUR (SOUTH),11.1085242,77.3410656
Tamil Nadu,TIRUTTANI,13.1733,79.6167679
Tamil Nadu,TIRUVADANAI,9.780647,78.921417
Tamil Nadu,TIRUVALLUR,13.142549,79.909053
Tamil Nadu,TIRUVANNAMALAI,12.2252841,79.0746957
Tamil Nadu,TITTAKUDI,11.4166667,79.1166667
Tamil Nadu,T-NAGAR,13.0405026,80.2336924
Tamil Nadu,TRIPLICANE,13.0568461,80.2795195
Tamil Nadu,TUTICORIN,8.7641661,78.1348361
Tamil Nadu,UDDANAPALLE,12.5935988,77.9338846
Tamil Nadu,UDHAGAMANDALAM,11.411828,76.695356
Tamil Nadu,UDUMALPET,10.5833,77.25
Tamil Nadu,ULUNDURPET,11.6849095,79.2873953
Tamil Nadu,UPPILIAPURAM,11.26252,78.515404
Tamil Nadu,USILAMPATTI,9.967529,77.786722
Tamil Nadu,UTHANGARAI,12.2660328,78.5352248
Tamil Nadu,UTHIRAMERUR,12.615887,79.754234
Tamil Nadu,UTTIRAMERUR,12.613547,79.75747
Tamil Nadu,VADAMADURAI,10.4377192,78.0965691
Tamil Nadu,VALANGIMAN,10.8887019,79.393221
Tamil Nadu,VALPARAI,10.3235908,76.951003
Tamil Nadu,VANDAVASI,12.50286,79.605766
Tamil Nadu,VANIYAMBADI,12.6950325,78.6218853
Tamil Nadu,VANUR,12.0263037,79.7329769
Tamil Nadu,VARAHUR,11.2523892,79.041199
Tamil Nadu,VASUDEVANALLUR,9.2395785,77.4113845
Tamil Nadu,VEDARANYAM,10.372072,79.850376
Tamil Nadu,VEDASANDUR,10.52931,77.951988
Tamil Nadu,VEERAPANDI,9.9644444,77.4522222
Tamil Nadu,VELACHERY,12.975971,80.2212092
Tamil Nadu,VELLAKOIL,10.9459614,77.7125767
Tamil Nadu,VELLORE,12.9165167,79.1324986
Tamil Nadu,VEPPANAHALLI,12.7019912,78.1942034
Tamil Nadu,VIKRAVANDI,12.0372219,79.5457632
Tamil Nadu,VILATHIKULAM,9.1315855,78.1645798
Tamil Nadu,VILAVANCODE,8.3440987,77.1815867
Tamil Nadu,VILLIVAKKAM,13.1093769,80.2000596
Tamil Nadu,VILLUPURAM,11.939481,79.497647
Tamil Nadu,VIRALIMALAI,10.6031099,78.55069
Tamil Nadu,VIRUDHUNAGAR,9.583612,77.958344
Tamil Nadu,VIRUGAMPAKKAM,13.0522025,80.1944807
Tamil Nadu,VRIDHACHALAM,11.514364,79.328324
Tamil Nadu,WANDIWASH,12.50286,79.605766
Tamil Nadu,WASHERMANPET,13.1334519,80.2711588
Tamil Nadu,YERCAUD,11.775251,78.2092576
